服务器ID,玩家ID,夺宝游戏币补偿数量,点金手补偿数量,补偿说明
2030608,63808127,1,0,夺宝游戏币x1
2030608,63840987,1,0,夺宝游戏币x1
2030608,63876201,1,0,夺宝游戏币x1
2030608,6454041,691,2,夺宝游戏币x691、点金手x2
2030608,64543350,1,0,夺宝游戏币x1
2030608,64903531,1,0,夺宝游戏币x1
2030608,65056507,1,0,夺宝游戏币x1
2030608,65065503,1,0,夺宝游戏币x1
2030608,65098142,1,0,夺宝游戏币x1
2030608,65138135,1,0,夺宝游戏币x1
2030608,65221100,1,0,夺宝游戏币x1
2030608,65284896,1,0,夺宝游戏币x1
2030608,65763198,1,0,夺宝游戏币x1
2030608,66193849,1,0,夺宝游戏币x1
2030608,66195599,26,0,夺宝游戏币x26
2030608,66362843,1,0,夺宝游戏币x1
2030608,66423252,1,0,夺宝游戏币x1
2030608,66761693,1,0,夺宝游戏币x1
2030608,66874900,26,0,夺宝游戏币x26
2030608,67077588,1,0,夺宝游戏币x1
2030608,67179081,1,0,夺宝游戏币x1
2030608,67192247,19,0,夺宝游戏币x19
2030608,67255428,1,0,夺宝游戏币x1
2030608,67316961,18,0,夺宝游戏币x18
2030608,67360646,1,0,夺宝游戏币x1
2030608,67403237,426,1,夺宝游戏币x426、点金手x1
2030608,67413966,1,0,夺宝游戏币x1
2030608,6865857,176,1,夺宝游戏币x176、点金手x1
2030608,6909521,1,0,夺宝游戏币x1
2030608,6921102,2,0,夺宝游戏币x2
2030608,7136177,1,0,夺宝游戏币x1
2030608,7147011,1,0,夺宝游戏币x1
2030608,7150468,1,0,夺宝游戏币x1
2030608,7182003,1,0,夺宝游戏币x1
2030608,73138313,1,0,夺宝游戏币x1
2030608,73186470,2,0,夺宝游戏币x2
2030608,73858660,1,0,夺宝游戏币x1
2030608,73925882,2,0,夺宝游戏币x2
2030608,7460872,1,0,夺宝游戏币x1
2030608,7473273,397,4,夺宝游戏币x397、点金手x4
2030608,75509643,1,0,夺宝游戏币x1
2030608,75818607,1,0,夺宝游戏币x1
2030608,75907152,1,0,夺宝游戏币x1
2030608,76642234,2,0,夺宝游戏币x2
2030608,76654882,1,0,夺宝游戏币x1
2030608,76679796,1,0,夺宝游戏币x1
2030608,76730242,2,0,夺宝游戏币x2
2030608,76758046,1,0,夺宝游戏币x1
2030608,76874201,1,0,夺宝游戏币x1
2030608,76919357,1,0,夺宝游戏币x1
2030608,76985944,1,0,夺宝游戏币x1
2030608,77112661,1,0,夺宝游戏币x1
2030608,77153224,2,0,夺宝游戏币x2
2030608,77154558,2,0,夺宝游戏币x2
2030608,77162531,1,0,夺宝游戏币x1
2030608,77171310,1,0,夺宝游戏币x1
2030608,77190790,1,0,夺宝游戏币x1
2030608,77216608,1,0,夺宝游戏币x1
2030608,77224082,1,0,夺宝游戏币x1
2030608,77237347,1,0,夺宝游戏币x1
2030608,77241771,1,0,夺宝游戏币x1
2030608,7837058,1,0,夺宝游戏币x1
2030608,78675335,1,0,夺宝游戏币x1
2030608,78738359,1,0,夺宝游戏币x1
2030608,79023038,9,0,夺宝游戏币x9
2030608,79058708,1,0,夺宝游戏币x1
2030608,79113564,2,0,夺宝游戏币x2
2030608,79142355,27,0,夺宝游戏币x27
2030608,79162827,1,0,夺宝游戏币x1
2030608,79164685,1,0,夺宝游戏币x1
2030608,79304128,1,0,夺宝游戏币x1
2030608,79319739,1,0,夺宝游戏币x1
2030608,7932095,1,0,夺宝游戏币x1
2030608,79339453,1,0,夺宝游戏币x1
2030608,7975782,1,0,夺宝游戏币x1
2030608,79776397,1,0,夺宝游戏币x1
2030608,79782981,2,0,夺宝游戏币x2
2030608,80050101,1,0,夺宝游戏币x1
2030608,80080095,2,0,夺宝游戏币x2
2030608,80128505,1,0,夺宝游戏币x1
2030608,80141190,1,0,夺宝游戏币x1
2030608,80154443,26,0,夺宝游戏币x26
2030608,80172312,1,0,夺宝游戏币x1
2030608,80564934,1,0,夺宝游戏币x1
2030608,80572980,1,0,夺宝游戏币x1
2030608,80575105,2,0,夺宝游戏币x2
2030608,80640590,1,0,夺宝游戏币x1
2030608,80644460,1,0,夺宝游戏币x1
2030608,80653261,2,0,夺宝游戏币x2
2030608,8066229,1,0,夺宝游戏币x1
2030608,8068824,1,0,夺宝游戏币x1
2030608,80784004,1,0,夺宝游戏币x1
2030608,80809480,76,0,夺宝游戏币x76
2030608,80817173,1,0,夺宝游戏币x1
2030608,81093831,2,0,夺宝游戏币x2
2030608,8111299,1,0,夺宝游戏币x1
2030608,81156362,1,0,夺宝游戏币x1
2030608,81180726,1,0,夺宝游戏币x1
2030608,81301922,2,0,夺宝游戏币x2
2030608,81327245,1,0,夺宝游戏币x1
2030608,8135146,1,0,夺宝游戏币x1
2030608,8136101,2,0,夺宝游戏币x2
2030608,81399800,1,0,夺宝游戏币x1
2030608,8145378,1,0,夺宝游戏币x1
2030608,82617441,1,0,夺宝游戏币x1
2030608,82629288,9,0,夺宝游戏币x9
2030608,8295861,1,0,夺宝游戏币x1
2030608,8302676,1,0,夺宝游戏币x1
2030608,8523108,1,0,夺宝游戏币x1
2030608,8537557,1,0,夺宝游戏币x1
2030608,8574091,51,0,夺宝游戏币x51
2030608,8638645,1,0,夺宝游戏币x1
2030608,8654000,1,0,夺宝游戏币x1
2030608,8654505,7,0,夺宝游戏币x7
2030608,8675108,1,0,夺宝游戏币x1
2030608,8676117,1,0,夺宝游戏币x1
2030608,8704702,2,0,夺宝游戏币x2
2030608,87250245,1,0,夺宝游戏币x1
2030608,8763998,1167,8,夺宝游戏币x1167、点金手x8
2030608,88150231,1,0,夺宝游戏币x1
2030608,8815955,27,0,夺宝游戏币x27
2030608,8873732,1,0,夺宝游戏币x1
2030608,8930500,1,0,夺宝游戏币x1
2030608,8945235,2,0,夺宝游戏币x2
2030608,8963465,1,0,夺宝游戏币x1
2030608,9076256,26,0,夺宝游戏币x26
2030608,9079478,2,0,夺宝游戏币x2
2030608,9083671,2,0,夺宝游戏币x2
2030608,9084997,176,0,夺宝游戏币x176
2030608,9103178,77,0,夺宝游戏币x77
2030608,9110507,1,0,夺宝游戏币x1
2030608,9118756,2,0,夺宝游戏币x2
2030608,9124803,1,0,夺宝游戏币x1
2030608,9178715,1,0,夺宝游戏币x1
2030608,9182742,1,0,夺宝游戏币x1
2030608,9248106,1,0,夺宝游戏币x1
2030608,9483861,1,0,夺宝游戏币x1
2030708,200933524,1,0,夺宝游戏币x1
2030708,202176747,1,0,夺宝游戏币x1
2030708,207820001,1,0,夺宝游戏币x1
2030708,207877566,1,0,夺宝游戏币x1
2030708,209013234,1,0,夺宝游戏币x1
2030708,210241768,1,0,夺宝游戏币x1
2030708,210267883,2,0,夺宝游戏币x2
2030708,210290432,1,0,夺宝游戏币x1
2030708,210291754,1,0,夺宝游戏币x1
2030708,210305670,1,0,夺宝游戏币x1
2030708,210370222,76,0,夺宝游戏币x76
2030708,210456809,1,0,夺宝游戏币x1
2030708,210534077,76,0,夺宝游戏币x76
2030708,210584735,1,0,夺宝游戏币x1
2030708,210633566,2,0,夺宝游戏币x2
2030708,210668482,76,0,夺宝游戏币x76
2030708,210694727,2,0,夺宝游戏币x2
2030708,210695687,1,0,夺宝游戏币x1
2030708,210701592,1,0,夺宝游戏币x1
2030708,210819557,1,0,夺宝游戏币x1
2030708,210830163,1,0,夺宝游戏币x1
2030708,210865344,1,0,夺宝游戏币x1
2030708,210897657,2,0,夺宝游戏币x2
2030708,210922562,2,0,夺宝游戏币x2
2030708,211001106,1,0,夺宝游戏币x1
2030708,211009602,1,0,夺宝游戏币x1
2030708,211028627,76,0,夺宝游戏币x76
2030708,211039530,1,0,夺宝游戏币x1
2030708,211041399,1,0,夺宝游戏币x1
2030708,211043659,1,0,夺宝游戏币x1
2030708,211045909,1,0,夺宝游戏币x1
2030708,211047661,2,0,夺宝游戏币x2
2030708,211163075,1,0,夺宝游戏币x1
2030708,211179594,1,0,夺宝游戏币x1
2030708,211232772,1,0,夺宝游戏币x1
2030708,211244156,1,0,夺宝游戏币x1
2030708,211362929,1,0,夺宝游戏币x1
2030708,211375285,1,0,夺宝游戏币x1
2030708,211423534,1901,19,夺宝游戏币x1901、点金手x19
2030708,211424840,326,2,夺宝游戏币x326、点金手x2
2030708,211456327,1,0,夺宝游戏币x1
2030708,211534404,2,0,夺宝游戏币x2
2030708,211633540,1,0,夺宝游戏币x1
2030708,211641491,2,0,夺宝游戏币x2
2030708,211847661,1,0,夺宝游戏币x1
2030708,211863890,2,0,夺宝游戏币x2
2030708,211956572,1,0,夺宝游戏币x1
2030708,211967405,1,0,夺宝游戏币x1
2030708,211987432,1,0,夺宝游戏币x1
2030708,212033613,1,0,夺宝游戏币x1
2030708,212090192,1,0,夺宝游戏币x1
2030708,212181977,1,0,夺宝游戏币x1
2030708,212253049,2,0,夺宝游戏币x2
2030708,212301896,2,0,夺宝游戏币x2
2030708,212422668,1,0,夺宝游戏币x1
2030708,212425748,1,0,夺宝游戏币x1
2030708,212428964,1,0,夺宝游戏币x1
2030708,212447731,1,0,夺宝游戏币x1
2030708,212450740,1,0,夺宝游戏币x1
2030708,212462771,76,0,夺宝游戏币x76
2030708,212466458,1,0,夺宝游戏币x1
2030708,212495637,2,0,夺宝游戏币x2
2030708,212568910,1,0,夺宝游戏币x1
2030708,213128574,1,0,夺宝游戏币x1
2030708,213149047,76,0,夺宝游戏币x76
2030708,213270020,2,0,夺宝游戏币x2
2030708,214424916,1,0,夺宝游戏币x1
2030708,214474651,1,0,夺宝游戏币x1
2030708,214679593,219,1,夺宝游戏币x219、点金手x1
2030708,216305915,1,0,夺宝游戏币x1
2030708,216704417,1,0,夺宝游戏币x1
2030708,217214721,1,0,夺宝游戏币x1
2030708,218733227,51,1,夺宝游戏币x51、点金手x1
2030708,220481817,2,0,夺宝游戏币x2
2030808,10043219,26,0,夺宝游戏币x26
2030808,10053967,1,0,夺宝游戏币x1
2030808,10065420,76,0,夺宝游戏币x76
2030808,10180255,1,0,夺宝游戏币x1
2030808,10208007,2,0,夺宝游戏币x2
2030808,10215928,1,0,夺宝游戏币x1
2030808,10646167,1,0,夺宝游戏币x1
2030808,10842770,1,0,夺宝游戏币x1
2030808,10862330,202,2,夺宝游戏币x202、点金手x2
2030808,10865116,1,0,夺宝游戏币x1
2030808,10944915,2,0,夺宝游戏币x2
2030808,10984712,1,0,夺宝游戏币x1
2030808,11001270,1,0,夺宝游戏币x1
2030808,11004979,1,0,夺宝游戏币x1
2030808,11006597,1,0,夺宝游戏币x1
2030808,11112401,1,0,夺宝游戏币x1
2030808,11114922,1,0,夺宝游戏币x1
2030808,11115494,1,0,夺宝游戏币x1
2030808,11163912,1,0,夺宝游戏币x1
2030808,11201817,1,0,夺宝游戏币x1
2030808,11714656,1,0,夺宝游戏币x1
2030808,11847756,1,0,夺宝游戏币x1
2030808,11854728,1,0,夺宝游戏币x1
2030808,11864075,1,0,夺宝游戏币x1
2030808,11890687,1,0,夺宝游戏币x1
2030808,12006488,2,0,夺宝游戏币x2
2030808,120354088,1,0,夺宝游戏币x1
2030808,121225267,1,0,夺宝游戏币x1
2030808,121266996,1,0,夺宝游戏币x1
2030808,121395269,1,0,夺宝游戏币x1
2030808,121668638,2,0,夺宝游戏币x2
2030808,121676652,1,0,夺宝游戏币x1
2030808,13030531,1,0,夺宝游戏币x1
2030808,13040017,2,0,夺宝游戏币x2
2030808,13055333,1,0,夺宝游戏币x1
2030808,13088875,2,0,夺宝游戏币x2
2030808,13100937,1,0,夺宝游戏币x1
2030808,13107662,1,0,夺宝游戏币x1
2030808,13299572,1,0,夺宝游戏币x1
2030808,13333275,1,0,夺宝游戏币x1
2030808,13351487,2,0,夺宝游戏币x2
2030808,13391515,1,0,夺宝游戏币x1
2030808,13392318,1,0,夺宝游戏币x1
2030808,13488247,1,0,夺宝游戏币x1
2030808,13507689,1,0,夺宝游戏币x1
2030808,13526666,1,0,夺宝游戏币x1
2030808,13527354,1,0,夺宝游戏币x1
2030808,13533643,1,0,夺宝游戏币x1
2030808,13554540,2,0,夺宝游戏币x2
2030808,13563784,1,0,夺宝游戏币x1
2030808,13600351,2,0,夺宝游戏币x2
2030808,13613636,1,0,夺宝游戏币x1
2030808,13654236,1,0,夺宝游戏币x1
2030808,13755035,2,0,夺宝游戏币x2
2030808,13773701,1,0,夺宝游戏币x1
2030808,13810664,1,0,夺宝游戏币x1
2030808,13827446,1,0,夺宝游戏币x1
2030808,13951446,1,0,夺宝游戏币x1
2030808,13999888,1,0,夺宝游戏币x1
2030808,14048265,1,0,夺宝游戏币x1
2030808,14051302,2,0,夺宝游戏币x2
2030808,14087924,1,0,夺宝游戏币x1
2030808,14098979,1,0,夺宝游戏币x1
2030808,14210401,1,0,夺宝游戏币x1
2030808,14227795,1,0,夺宝游戏币x1
2030808,14252259,1,0,夺宝游戏币x1
2030808,14330694,1,0,夺宝游戏币x1
2030808,14347467,2,0,夺宝游戏币x2
2030808,14408898,1,0,夺宝游戏币x1
2030808,14448422,2,0,夺宝游戏币x2
2030808,14457841,1,0,夺宝游戏币x1
2030808,14461498,1,0,夺宝游戏币x1
2030808,14464575,2,0,夺宝游戏币x2
2030808,14467546,1,0,夺宝游戏币x1
2030808,14472524,1,0,夺宝游戏币x1
2030808,14473695,76,0,夺宝游戏币x76
2030808,14536666,1,0,夺宝游戏币x1
2030808,14554712,1,0,夺宝游戏币x1
2030808,14593463,1,0,夺宝游戏币x1
2030808,14710974,1,0,夺宝游戏币x1
2030808,14735155,1,0,夺宝游戏币x1
2030808,14738086,1,0,夺宝游戏币x1
2030808,14817824,26,0,夺宝游戏币x26
2030808,14884462,1,0,夺宝游戏币x1
2030808,14897428,2,0,夺宝游戏币x2
2030808,14919161,2,0,夺宝游戏币x2
2030808,14955578,1,0,夺宝游戏币x1
2030808,15376519,1,0,夺宝游戏币x1
2030808,15401825,1,0,夺宝游戏币x1
2030808,15443232,1,0,夺宝游戏币x1
2030808,15545255,1,0,夺宝游戏币x1
2030808,15564332,1,0,夺宝游戏币x1
2030808,15617931,1,0,夺宝游戏币x1
2030808,15640979,1,0,夺宝游戏币x1
2030808,15692128,2,0,夺宝游戏币x2
2030808,15814748,1,0,夺宝游戏币x1
2030808,15854387,2,0,夺宝游戏币x2
2030808,15854904,1,0,夺宝游戏币x1
2030808,15855125,1,0,夺宝游戏币x1
2030808,15892844,1,0,夺宝游戏币x1
2030808,15905690,2,0,夺宝游戏币x2
2030808,15931141,1,0,夺宝游戏币x1
2030808,16043554,1,0,夺宝游戏币x1
2030808,16129787,1,0,夺宝游戏币x1
2030808,16131560,1,0,夺宝游戏币x1
2030808,16258085,1,0,夺宝游戏币x1
2030808,16311065,1,0,夺宝游戏币x1
2030808,16325355,1,0,夺宝游戏币x1
2030808,16349187,1,0,夺宝游戏币x1
2030808,16371371,14,0,夺宝游戏币x14
2030808,16378851,1,0,夺宝游戏币x1
2030808,16379352,1,0,夺宝游戏币x1
2030808,16391102,2,0,夺宝游戏币x2
2030808,16391114,1,0,夺宝游戏币x1
2030808,16412828,1,0,夺宝游戏币x1
2030808,16489514,1,0,夺宝游戏币x1
2030808,16489758,1,0,夺宝游戏币x1
2030808,16617463,1,0,夺宝游戏币x1
2030808,17993860,1,0,夺宝游戏币x1
2030808,18040806,2,0,夺宝游戏币x2
2030808,18053526,1,0,夺宝游戏币x1
2030808,18075344,1,0,夺宝游戏币x1
2030808,18139052,1,0,夺宝游戏币x1
2030808,18163099,76,0,夺宝游戏币x76
2030808,18220025,1,0,夺宝游戏币x1
2030808,18269148,2,0,夺宝游戏币x2
2030808,18300587,26,0,夺宝游戏币x26
2030808,18322103,2,0,夺宝游戏币x2
2030808,18374122,1,0,夺宝游戏币x1
2030808,18427178,1,0,夺宝游戏币x1
2030808,18436020,2,0,夺宝游戏币x2
2030808,18447326,1,0,夺宝游戏币x1
2030808,18476461,1,0,夺宝游戏币x1
2030808,18479295,1,0,夺宝游戏币x1
2030808,18489236,1,0,夺宝游戏币x1
2030808,18504836,1,0,夺宝游戏币x1
2030808,18548432,2,0,夺宝游戏币x2
2030808,18556119,1,0,夺宝游戏币x1
2030808,18576356,1,0,夺宝游戏币x1
2030808,18609775,1,0,夺宝游戏币x1
2030808,18633570,2,0,夺宝游戏币x2
2030808,18661613,2,0,夺宝游戏币x2
2030808,18667214,1,0,夺宝游戏币x1
2030808,18709415,1,0,夺宝游戏币x1
2030808,18735877,1,0,夺宝游戏币x1
2030808,18754123,1,0,夺宝游戏币x1
2030808,18760063,1,0,夺宝游戏币x1
2030808,18777975,1,0,夺宝游戏币x1
2030808,18794820,1,0,夺宝游戏币x1
2030808,18803344,1,0,夺宝游戏币x1
2030808,18817083,1,0,夺宝游戏币x1
2030808,18841126,2,0,夺宝游戏币x2
2030808,18907444,1,0,夺宝游戏币x1
2030808,18935255,1,0,夺宝游戏币x1
2030808,18957140,1,0,夺宝游戏币x1
2030808,19005457,2,0,夺宝游戏币x2
2030808,19254018,26,0,夺宝游戏币x26
2030808,19299232,1,0,夺宝游戏币x1
2030808,19316296,1,0,夺宝游戏币x1
2030808,19682470,1,0,夺宝游戏币x1
2030808,19716265,1,0,夺宝游戏币x1
2030808,19719551,1,0,夺宝游戏币x1
2030808,19738444,2,0,夺宝游戏币x2
2030808,19852865,1,0,夺宝游戏币x1
2030808,19987206,1,0,夺宝游戏币x1
2030808,20007008,1,0,夺宝游戏币x1
2030808,20018228,1,0,夺宝游戏币x1
2030808,200209343,1,0,夺宝游戏币x1
2030808,200446987,1,0,夺宝游戏币x1
2030808,200477543,27,0,夺宝游戏币x27
2030808,200492241,1,0,夺宝游戏币x1
2030808,200497041,1,0,夺宝游戏币x1
2030808,200542119,1,0,夺宝游戏币x1
2030808,200543839,1,0,夺宝游戏币x1
2030808,200553877,2,0,夺宝游戏币x2
2030808,200554283,1,0,夺宝游戏币x1
2030808,200597564,1,0,夺宝游戏币x1
2030808,200690715,1,0,夺宝游戏币x1
2030808,20074257,1,0,夺宝游戏币x1
2030808,20097877,1,0,夺宝游戏币x1
2030808,202060491,2,0,夺宝游戏币x2
2030808,202108687,1,0,夺宝游戏币x1
2030808,202131036,1,0,夺宝游戏币x1
2030808,202181249,26,0,夺宝游戏币x26
2030808,202183265,1,0,夺宝游戏币x1
2030808,20260423,1,0,夺宝游戏币x1
2030808,20273346,1,0,夺宝游戏币x1
2030808,20321920,1,0,夺宝游戏币x1
2030808,20346988,1,0,夺宝游戏币x1
2030808,20353072,1,0,夺宝游戏币x1
2030808,20353082,1,0,夺宝游戏币x1
2030808,20356508,1,0,夺宝游戏币x1
2030808,20461552,2,0,夺宝游戏币x2
2030808,20461740,1,0,夺宝游戏币x1
2030808,20473204,1,0,夺宝游戏币x1
2030808,20500685,1,0,夺宝游戏币x1
2030808,20522629,1,0,夺宝游戏币x1
2030808,20523616,1,0,夺宝游戏币x1
2030808,20532191,1,0,夺宝游戏币x1
2030808,20553564,1,0,夺宝游戏币x1
2030808,205705379,1,0,夺宝游戏币x1
2030808,20579494,1,0,夺宝游戏币x1
2030808,20606266,2,0,夺宝游戏币x2
2030808,20610030,1,0,夺宝游戏币x1
2030808,20621797,1,0,夺宝游戏币x1
2030808,20634661,1,0,夺宝游戏币x1
2030808,20635774,1,0,夺宝游戏币x1
2030808,20644534,2,0,夺宝游戏币x2
2030808,20717290,1,0,夺宝游戏币x1
2030808,20720485,1,0,夺宝游戏币x1
2030808,20721207,1,0,夺宝游戏币x1
2030808,20725462,1,0,夺宝游戏币x1
2030808,20745147,1,0,夺宝游戏币x1
2030808,20746522,2,0,夺宝游戏币x2
2030808,20746881,1,0,夺宝游戏币x1
2030808,20766060,1,0,夺宝游戏币x1
2030808,20772498,1,0,夺宝游戏币x1
2030808,20782164,1,0,夺宝游戏币x1
2030808,20836412,1,0,夺宝游戏币x1
2030808,20856307,1,0,夺宝游戏币x1
2030808,208636601,1,0,夺宝游戏币x1
2030808,20871336,1,0,夺宝游戏币x1
2030808,20872105,1,0,夺宝游戏币x1
2030808,20887961,1,0,夺宝游戏币x1
2030808,20897667,1,0,夺宝游戏币x1
2030808,20909664,1,0,夺宝游戏币x1
2030808,20922229,1,0,夺宝游戏币x1
2030808,20925868,1,0,夺宝游戏币x1
2030808,20971213,2,0,夺宝游戏币x2
2030808,20972847,1,0,夺宝游戏币x1
2030808,21307475,1,0,夺宝游戏币x1
2030808,21365299,26,0,夺宝游戏币x26
2030808,21373587,1,0,夺宝游戏币x1
2030808,21395426,1,0,夺宝游戏币x1
2030808,22165551,76,0,夺宝游戏币x76
2030808,22300968,2,0,夺宝游戏币x2
2030808,22467927,1,0,夺宝游戏币x1
2030808,22582467,1,0,夺宝游戏币x1
2030808,22689590,1,0,夺宝游戏币x1
2030808,22699772,1,0,夺宝游戏币x1
2030808,23397999,1,0,夺宝游戏币x1
2030808,23548013,76,0,夺宝游戏币x76
2030808,23709667,1,0,夺宝游戏币x1
2030808,23716838,1,0,夺宝游戏币x1
2030808,24065901,1,0,夺宝游戏币x1
2030808,24712631,1,0,夺宝游戏币x1
2030808,24727227,1,0,夺宝游戏币x1
2030808,24729085,1,0,夺宝游戏币x1
2030808,24782182,1,0,夺宝游戏币x1
2030808,24788841,1,0,夺宝游戏币x1
2030808,24797713,1,0,夺宝游戏币x1
2030808,24810665,1,0,夺宝游戏币x1
2030808,24842525,1,0,夺宝游戏币x1
2030808,24883483,1,0,夺宝游戏币x1
2030808,24938363,1,0,夺宝游戏币x1
2030808,24974878,1,0,夺宝游戏币x1
2030808,25076928,1,0,夺宝游戏币x1
2030808,25132167,1,0,夺宝游戏币x1
2030808,25185649,1,0,夺宝游戏币x1
2030808,25186784,1,0,夺宝游戏币x1
2030808,25187706,1,0,夺宝游戏币x1
2030808,25188124,1,0,夺宝游戏币x1
2030808,25228021,1,0,夺宝游戏币x1
2030808,25252045,1,0,夺宝游戏币x1
2030808,25268519,1,0,夺宝游戏币x1
2030808,25297524,1,0,夺宝游戏币x1
2030808,25305018,1,0,夺宝游戏币x1
2030808,25329982,2,0,夺宝游戏币x2
2030808,25331504,1,0,夺宝游戏币x1
2030808,25333633,2,0,夺宝游戏币x2
2030808,25339241,1,0,夺宝游戏币x1
2030808,25357612,26,0,夺宝游戏币x26
2030808,25374968,1,0,夺宝游戏币x1
2030808,25376793,1,0,夺宝游戏币x1
2030808,25387062,1,0,夺宝游戏币x1
2030808,25396033,1,0,夺宝游戏币x1
2030808,25401318,1,0,夺宝游戏币x1
2030808,25406656,1,0,夺宝游戏币x1
2030808,25431164,1,0,夺宝游戏币x1
2030808,25440988,1,0,夺宝游戏币x1
2030808,25445669,2,0,夺宝游戏币x2
2030808,25463519,1,0,夺宝游戏币x1
2030808,25499892,1,0,夺宝游戏币x1
2030808,25504941,2,0,夺宝游戏币x2
2030808,25566753,1,0,夺宝游戏币x1
2030808,25599199,1,0,夺宝游戏币x1
2030808,25602497,1,0,夺宝游戏币x1
2030808,25619005,1,0,夺宝游戏币x1
2030808,25637034,1,0,夺宝游戏币x1
2030808,25685507,1,0,夺宝游戏币x1
2030808,26061172,76,0,夺宝游戏币x76
2030808,26065276,1,0,夺宝游戏币x1
2030808,26068370,1,0,夺宝游戏币x1
2030808,26072040,1,0,夺宝游戏币x1
2030808,26113656,1,0,夺宝游戏币x1
2030808,26186173,2,0,夺宝游戏币x2
2030808,26381181,1,0,夺宝游戏币x1
2030808,27044121,1,0,夺宝游戏币x1
2030808,27054944,1,0,夺宝游戏币x1
2030808,27363200,1,0,夺宝游戏币x1
2030808,27383301,1,0,夺宝游戏币x1
2030808,27389129,1,0,夺宝游戏币x1
2030808,27406180,1,0,夺宝游戏币x1
2030808,27411943,1,0,夺宝游戏币x1
2030808,27543524,1,0,夺宝游戏币x1
2030808,27558193,1,0,夺宝游戏币x1
2030808,27561734,1,0,夺宝游戏币x1
2030808,27581226,1,0,夺宝游戏币x1
2030808,27608534,1,0,夺宝游戏币x1
2030808,27633916,2,0,夺宝游戏币x2
2030808,27654360,1,0,夺宝游戏币x1
2030808,27659846,1,0,夺宝游戏币x1
2030808,27777369,4,0,夺宝游戏币x4
2030808,27779041,1,0,夺宝游戏币x1
2030808,27801143,27,0,夺宝游戏币x27
2030808,27806435,1,0,夺宝游戏币x1
2030808,27832001,1,0,夺宝游戏币x1
2030808,27840672,1,0,夺宝游戏币x1
2030808,27849954,1,0,夺宝游戏币x1
2030808,27853630,2,0,夺宝游戏币x2
2030808,2796424,1,0,夺宝游戏币x1
2030808,28117708,1,0,夺宝游戏币x1
2030808,28125471,1,0,夺宝游戏币x1
2030808,28165463,1,0,夺宝游戏币x1
