服务器ID,玩家ID,礼包ID,支付金额,代币数量,购买时间
2077002,200209343,,0.0,2000.0,2026-04-16 05:26:03.475
2074702,77953241,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 05:26:56.270
2077002,200209343,,0.0,-2000.0,2026-04-16 05:27:53.240
2050802,21394289,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 05:28:26.080
2074702,77953241,,0.0,-10000.0,2026-04-16 05:29:11.377
2012402,9130127,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 05:31:24.409
2023502,19404305,2013511020_monkey_currency,19.99,2000.0,2026-04-16 05:32:40.612
2023502,19404305,,0.0,2000.0,2026-04-16 05:32:40.613
2079302,88691934,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 05:33:46.660
2022002,15364202,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 05:37:18.328
2041002,27700523,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 05:37:44.550
2055802,48891507,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 05:39:00.751
2007202,258957,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 05:40:48.080
2007202,258957,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 05:42:08.194
2054202,44931151,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 05:42:11.885
2007202,258957,,0.0,-2000.0,2026-04-16 05:43:41.895
2041002,33756809,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 05:45:56.791
2041002,33756809,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 05:47:12.151
2068602,70895908,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 05:49:51.466
2007202,266079,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 05:50:33.626
2055802,48891507,,0.0,-2000.0,2026-04-16 05:50:52.844
2007202,266079,,0.0,-10000.0,2026-04-16 05:53:11.710
2030002,23262771,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 05:55:36.831
2055302,42746753,ape_49999_cd_oap2,499.99,52500.0,2026-04-16 05:56:48.341
2055302,42746753,,0.0,-50000.0,2026-04-16 05:57:43.393
2039502,12231841,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 05:58:03.012
2050802,23127774,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 06:00:55.996
2032402,27837911,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:02:35.924
2054202,44931151,,0.0,-2000.0,2026-04-16 06:02:45.548
2012402,21151294,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:03:40.516
2604402,205775862,ape_0999_cd_oap_month1_cn,9.99,1000.0,2026-04-16 06:03:49.183
2078702,47967993,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 06:05:21.954
2041002,32101526,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 06:08:40.641
2012402,21151294,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 06:09:06.028
2032402,28497456,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 06:09:07.786
2032402,28497456,,0.0,-20000.0,2026-04-16 06:10:07.733
2037402,24952300,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 06:12:27.956
2039502,32223000,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 06:13:23.185
2079302,88626866,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:14:17.049
2079302,88626866,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 06:14:32.159
2041002,28887939,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 06:17:05.276
2010108,221407862,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:19:12.285
2052502,49828160,2013511021_monkey_currency,49.99,5000.0,2026-04-16 06:19:22.460
2052502,49828160,,0.0,5000.0,2026-04-16 06:19:22.461
2052502,49828160,,0.0,-5000.0,2026-04-16 06:21:49.401
2012402,8135146,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:22:54.593
2030002,26064291,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:23:14.033
2010108,213785383,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:25:12.200
2013402,9635432,2013511022_monkey_currency,99.99,10000.0,2026-04-16 06:25:27.306
2013402,9635432,,0.0,10000.0,2026-04-16 06:25:27.308
2079302,84957257,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 06:25:51.000
2012402,21112145,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:27:47.487
2051302,43142161,,0.0,-2000.0,2026-04-16 06:28:35.739
2018502,12645899,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:28:59.284
2056102,56267635,2013511022_monkey_currency,99.99,10000.0,2026-04-16 06:30:17.230
2056102,56267635,,0.0,10000.0,2026-04-16 06:30:17.231
2056102,56267635,,0.0,-10000.0,2026-04-16 06:30:45.396
2018502,12645899,,0.0,-2000.0,2026-04-16 06:32:13.008
2012402,21112145,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:33:22.045
2079402,85532021,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:35:42.203
2054202,44931151,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 06:36:14.972
2012402,21112145,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:37:53.988
2058402,63494106,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 06:41:29.097
2032402,27801143,2013511020_monkey_currency,19.99,2000.0,2026-04-16 06:41:44.278
2032402,27801143,,0.0,2000.0,2026-04-16 06:41:44.280
2093502,221708307,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:42:03.158
2013402,9635432,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 06:42:04.933
2032402,27801143,,0.0,-2000.0,2026-04-16 06:42:11.950
2023502,13245861,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:48:07.370
2038602,31331145,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 06:49:26.209
2054202,47931976,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 06:49:41.611
2012402,8675108,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 06:50:50.459
2012402,8135146,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 06:55:09.477
2043802,31090282,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 06:58:03.831
2058802,49993613,2013511018_monkey_currency,4.99,500.0,2026-04-16 06:58:14.647
2058802,49993613,,0.0,500.0,2026-04-16 06:58:14.650
2052502,43753708,2013511018_monkey_currency,4.99,500.0,2026-04-16 06:59:06.377
2052502,43753708,,0.0,500.0,2026-04-16 06:59:06.378
2032002,26072040,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 07:02:18.463
2079402,85239241,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 07:02:55.436
2041002,32404815,2013511021_monkey_currency,49.99,5000.0,2026-04-16 07:03:03.719
2041002,32404815,,0.0,5000.0,2026-04-16 07:03:03.720
2032402,27633916,2013511022_monkey_currency,99.99,10000.0,2026-04-16 07:03:16.816
2032402,27633916,,0.0,10000.0,2026-04-16 07:03:16.818
2041002,32404815,,0.0,-5000.0,2026-04-16 07:03:18.526
2041002,32404815,2013511020_monkey_currency,19.99,2000.0,2026-04-16 07:09:09.978
2041002,32404815,,0.0,2000.0,2026-04-16 07:09:09.980
2050802,21394289,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 07:09:46.144
2060302,58882735,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 07:09:49.655
2060302,58882735,,0.0,-5000.0,2026-04-16 07:12:17.523
2012402,8135146,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 07:13:08.848
2010108,213445284,,0.0,-10000.0,2026-04-16 07:13:57.621
2050802,21394289,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 07:16:29.498
2041002,32404815,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 07:22:34.792
2039502,35875544,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 07:26:06.550
2077102,82629288,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 07:26:13.613
2007202,22568975,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 07:28:27.963
2007202,22728403,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 07:30:16.470
2091102,217403862,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 07:38:03.563
2093802,222186550,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 07:43:01.481
2074702,77953241,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 07:45:53.218
2074702,77953241,,0.0,-5000.0,2026-04-16 07:46:04.811
2074702,77953241,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 07:46:40.537
2074702,77953241,,0.0,-2000.0,2026-04-16 07:46:46.062
2093802,222186550,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 07:49:29.254
2050802,21394289,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 07:49:39.419
2058302,51347455,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 07:53:13.069
2600602,120844941,ape_0999_cd_oap2_cn,9.99,1050.0,2026-04-16 07:55:03.102
2078702,87925790,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 07:56:34.494
2069702,72335177,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 07:59:04.497
2016902,46329470,ape_49999_cd_oap2,499.99,52500.0,2026-04-16 08:01:49.742
2010302,8763161,2013511022_monkey_currency,99.99,10000.0,2026-04-16 08:02:10.501
2010302,8763161,,0.0,10000.0,2026-04-16 08:02:10.503
2010302,8763161,2013511022_monkey_currency,99.99,10000.0,2026-04-16 08:02:31.888
2010302,8763161,,0.0,10000.0,2026-04-16 08:02:31.890
2030002,27138261,2013511020_monkey_currency,19.99,2000.0,2026-04-16 08:02:48.485
2030002,27138261,,0.0,2000.0,2026-04-16 08:02:48.486
2010302,8763161,2013511020_monkey_currency,19.99,2000.0,2026-04-16 08:03:28.824
2010302,8763161,,0.0,2000.0,2026-04-16 08:03:28.827
2010108,214517311,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 08:05:50.268
2052502,43788487,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:06:04.567
2047102,39090702,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:08:25.385
2023502,5608223,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 08:09:23.290
2047102,39090702,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 08:10:16.379
2050802,26102531,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:10:36.627
2049702,38749156,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 08:10:58.795
2068602,70895908,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 08:11:44.531
2079302,88626866,ape_4999_cd_oap_month2,49.99,5000.0,2026-04-16 08:13:10.981
2079302,88626866,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:13:24.308
2037402,24952300,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 08:19:49.237
2050502,41190481,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 08:20:11.878
2010108,215267265,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:21:08.364
2041002,39498266,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:23:12.376
2041002,39498266,,0.0,-5000.0,2026-04-16 08:25:09.210
2037402,35627759,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 08:26:00.120
2017802,11665893,2013511020_monkey_currency,19.99,2000.0,2026-04-16 08:26:10.519
2017802,11665893,,0.0,2000.0,2026-04-16 08:26:10.521
2017802,11665893,,0.0,-2000.0,2026-04-16 08:26:19.335
2605902,213270020,2013511020_monkey_currency,19.99,2000.0,2026-04-16 08:28:37.413
2605902,213270020,,0.0,2000.0,2026-04-16 08:28:37.414
2024402,16152700,2013511021_monkey_currency,49.99,5000.0,2026-04-16 08:28:56.814
2024402,16152700,,0.0,5000.0,2026-04-16 08:28:56.815
2605902,213270020,,0.0,-2000.0,2026-04-16 08:29:06.714
2025502,18163099,ape_49999_cd_oap2,499.99,52500.0,2026-04-16 08:29:09.653
2010108,214422220,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 08:29:50.882
2012402,19981811,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 08:30:04.178
2037402,35627759,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 08:30:49.158
2025502,18163099,2013511019_monkey_currency,9.99,1000.0,2026-04-16 08:32:23.267
2025502,18163099,,0.0,1000.0,2026-04-16 08:32:23.268
2012402,19981811,,0.0,-10000.0,2026-04-16 08:33:04.680
2037402,24952300,2013511022_monkey_currency,99.99,10000.0,2026-04-16 08:34:49.411
2037402,24952300,,0.0,10000.0,2026-04-16 08:34:49.412
2054002,35027189,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 08:37:09.626
2012402,8642776,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 08:37:42.739
2054002,35027189,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:38:14.607
2041002,23984226,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 08:41:22.216
2025502,18163099,,0.0,-50000.0,2026-04-16 08:41:54.732
2600202,120928636,ape_0999_cd_oap2_cn,9.99,1050.0,2026-04-16 08:42:18.174
2025502,18163099,,0.0,-2000.0,2026-04-16 08:42:32.348
2050802,39750047,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 08:42:46.362
2012302,19024469,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 08:46:57.162
2605902,210267883,2013511020_monkey_currency,19.99,2000.0,2026-04-16 08:47:44.103
2605902,210267883,,0.0,2000.0,2026-04-16 08:47:44.104
2605902,210267883,,0.0,-2000.0,2026-04-16 08:48:10.962
2012402,8151531,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 08:48:28.602
2012402,8151531,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 08:48:42.852
2031402,24196485,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 08:49:23.682
2044602,36663653,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 08:50:28.893
2085302,208910409,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:53:16.539
2049702,41821861,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 08:53:57.101
2006102,4173927,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 08:59:24.952
2079302,87483171,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 09:00:21.402
2079302,87483171,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:00:54.093
2025502,18047958,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:02:25.832
2013402,9597825,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 09:04:10.009
2092602,220365014,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 09:07:09.474
2092602,220365014,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:07:23.814
2025502,18047958,,0.0,-5000.0,2026-04-16 09:07:51.785
2041002,33160780,2013511020_monkey_currency,19.99,2000.0,2026-04-16 09:09:40.849
2041002,33160780,,0.0,2000.0,2026-04-16 09:09:40.851
2047102,39090702,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:10:01.028
2012402,8815955,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:14:39.816
2006102,62553613,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 09:15:13.113
2010108,215267265,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:18:06.588
2026002,19308506,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:20:35.576
2079302,88691934,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 09:20:48.844
2079302,88691934,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:21:38.227
2016902,11534557,ape_99999_cd_oap2,999.99,105000.0,2026-04-16 09:22:12.118
2079302,87587816,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:24:11.189
2006402,7196041,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 09:25:09.418
2008502,5865688,ape_0099_cd_oap_anni,0.99,200.0,2026-04-16 09:28:36.969
2056102,54767277,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 09:29:44.270
2013402,7378760,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:33:10.391
2056102,48688722,2013511018_monkey_currency,4.99,500.0,2026-04-16 09:34:16.177
2056102,48688722,,0.0,500.0,2026-04-16 09:34:16.178
2041002,3049723,2013511018_monkey_currency,4.99,500.0,2026-04-16 09:38:15.552
2041002,3049723,,0.0,500.0,2026-04-16 09:38:15.553
2012302,19024469,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 09:40:10.116
2012302,19024469,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 09:42:35.760
2015702,10878467,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 09:44:05.410
2041002,43351980,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 09:44:17.967
2062602,14808266,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:44:43.300
2062602,14808266,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 09:45:05.121
2041002,66742897,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:45:06.300
2058802,45988733,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:47:18.455
2062602,66718790,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:47:53.472
2012302,19024469,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 09:57:55.810
2050802,26102531,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:57:57.521
2093902,222421361,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 09:58:36.279
2012402,16182800,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 10:00:52.918
2041002,23984226,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:02:41.866
2012402,16182800,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 10:06:07.915
2012302,19024469,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:06:22.592
2054202,11787396,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:06:39.771
2090802,217944405,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:07:27.322
2037402,29383833,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 10:08:59.580
2012402,17801912,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 10:17:08.828
2012402,17801912,2013511022_monkey_currency,99.99,10000.0,2026-04-16 10:18:30.297
2012402,17801912,,0.0,10000.0,2026-04-16 10:18:30.298
2090802,220339628,ape_4999_cd_oap_month2,49.99,5000.0,2026-04-16 10:18:49.111
2006402,4546671,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:19:58.138
2012402,17801912,,0.0,-20000.0,2026-04-16 10:20:17.043
2084502,210493181,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 10:25:35.889
2054002,35027189,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 10:26:04.991
2093502,221632231,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 10:27:01.860
2094802,223433139,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 10:28:39.429
2031402,23858236,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 10:30:30.255
2038602,36380670,2013511022_monkey_currency,99.99,10000.0,2026-04-16 10:33:33.604
2038602,36380670,,0.0,10000.0,2026-04-16 10:33:33.605
2038602,36380670,2013511022_monkey_currency,99.99,10000.0,2026-04-16 10:37:01.046
2038602,36380670,,0.0,10000.0,2026-04-16 10:37:01.047
2606502,214679593,ape_49999_cd_oap2,499.99,52500.0,2026-04-16 10:37:28.869
2013402,7318085,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:38:25.369
2052502,43694202,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:38:27.867
2052502,43694202,,0.0,-2000.0,2026-04-16 10:39:21.239
2052702,43582178,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:39:27.248
2037402,35627759,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 10:42:02.045
2012402,21112145,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 10:42:25.727
2041002,33756809,ape_0099_cd_oap_anni,0.99,200.0,2026-04-16 10:44:36.991
2037402,35627759,2013511019_monkey_currency,9.99,1000.0,2026-04-16 10:47:54.194
2037402,35627759,,0.0,1000.0,2026-04-16 10:47:54.196
2058402,47584026,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 10:48:57.726
2010108,214517311,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 10:50:45.773
2010108,214517311,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 10:50:59.734
2041002,23563391,2013511022_monkey_currency,99.99,10000.0,2026-04-16 11:01:42.526
2041002,23563391,,0.0,10000.0,2026-04-16 11:01:42.528
2041002,23563391,2013511022_monkey_currency,99.99,10000.0,2026-04-16 11:02:00.319
2041002,23563391,,0.0,10000.0,2026-04-16 11:02:00.321
2084502,206050535,ape_49999_cd_oap2,499.99,52500.0,2026-04-16 11:03:56.481
2093202,221282881,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 11:08:19.407
2077002,200477543,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 11:08:53.908
2079402,85532021,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 11:12:01.947
2033902,25225869,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 11:20:23.080
2062402,64482579,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 11:20:48.690
2017802,13989834,2013511018_monkey_currency,4.99,500.0,2026-04-16 11:21:57.869
2017802,13989834,,0.0,500.0,2026-04-16 11:21:57.870
2093202,221282881,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 11:22:35.587
2006702,7369244,2013511018_monkey_currency,4.99,500.0,2026-04-16 11:25:33.449
2006702,7369244,,0.0,500.0,2026-04-16 11:25:33.450
2030502,23829638,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 11:27:39.904
2055802,48128708,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 11:27:47.819
2091102,217441346,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 11:30:42.172
2091102,217441346,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 11:31:30.629
2084502,210552037,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 11:37:22.964
2069702,69252034,2013511022_monkey_currency,99.99,10000.0,2026-04-16 11:38:12.086
2069702,69252034,,0.0,10000.0,2026-04-16 11:38:12.087
2069702,69252034,2013511022_monkey_currency,99.99,10000.0,2026-04-16 11:38:28.570
2069702,69252034,,0.0,10000.0,2026-04-16 11:38:28.572
2069702,69252034,2013511021_monkey_currency,49.99,5000.0,2026-04-16 11:39:17.493
2069702,69252034,,0.0,5000.0,2026-04-16 11:39:17.494
2054202,47084081,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 11:48:32.573
2063202,63317101,,0.0,-10000.0,2026-04-16 11:48:45.934
2079302,88691934,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 11:51:45.683
2060302,56617494,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 11:52:51.730
2093102,221031529,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 11:57:03.953
2060302,56617494,2013511018_monkey_currency,4.99,500.0,2026-04-16 11:58:20.339
2060302,56617494,,0.0,500.0,2026-04-16 11:58:20.340
2038602,8574091,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 12:04:55.900
2016902,42481373,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 12:06:51.837
2016902,42561838,ape_49999_cd_oap2,499.99,52500.0,2026-04-16 12:09:35.523
2038602,22245308,2013511022_monkey_currency,99.99,10000.0,2026-04-16 12:09:45.673
2038602,22245308,,0.0,10000.0,2026-04-16 12:09:45.674
2018202,10790442,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 12:10:16.897
2010108,215267265,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 12:12:59.551
2043802,30317976,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 12:13:23.696
2060302,34871036,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 12:16:13.025
2032002,25329982,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 12:16:55.864
2041002,14358374,2013511022_monkey_currency,99.99,10000.0,2026-04-16 12:18:20.697
2041002,14358374,,0.0,10000.0,2026-04-16 12:18:20.698
2038602,41164302,2013511022_monkey_currency,99.99,10000.0,2026-04-16 12:20:19.342
2038602,41164302,,0.0,10000.0,2026-04-16 12:20:19.345
2038602,41164302,2013511022_monkey_currency,99.99,10000.0,2026-04-16 12:25:27.144
2038602,41164302,,0.0,10000.0,2026-04-16 12:25:27.146
2038602,41164302,,0.0,-20000.0,2026-04-16 12:26:18.992
2079302,88691934,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 12:27:43.637
2054002,19893734,ape_0999_cd_oap_month1,9.99,1000.0,2026-04-16 12:28:20.999
2054002,19893734,ape_4999_cd_oap_month2,49.99,5000.0,2026-04-16 12:28:38.652
2023502,19505171,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 12:30:29.422
2023502,19505171,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 12:32:57.598
2024702,20074257,2013511020_monkey_currency,19.99,2000.0,2026-04-16 12:33:48.725
2024702,20074257,,0.0,2000.0,2026-04-16 12:33:48.727
2024702,20074257,,0.0,-2000.0,2026-04-16 12:34:56.669
2038602,22245308,,0.0,-10000.0,2026-04-16 12:36:50.669
2007202,23709193,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 12:42:14.220
2079102,86024483,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 12:45:31.429
2079102,86024483,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 12:46:35.894
2038602,8574091,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 12:47:56.439
2079102,86024483,ape_0999_cd_oap2,9.99,1050.0,2026-04-16 12:53:07.971
2012402,19981811,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 12:53:18.424
2074702,74174722,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 12:53:21.883
2078702,47967993,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 12:55:45.514
2055302,42321634,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 12:58:18.065
2006102,5971370,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 13:12:21.765
2058402,51791042,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 13:16:31.652
2055802,48891507,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 13:17:21.127
2006102,5971370,,0.0,-10000.0,2026-04-16 13:17:27.685
2078702,47967993,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 13:20:32.717
2058402,55921654,ape_19999_cd_oap2,199.99,21000.0,2026-04-16 13:27:02.183
2607202,217099110,ape_0099_cd_oap_anni_cn,0.99,200.0,2026-04-16 13:29:37.147
2041002,35460831,ape_1999_cd_oap2,19.99,2100.0,2026-04-16 13:29:40.165
2041002,35460831,,0.0,-2000.0,2026-04-16 13:30:05.233
2055802,48891507,ape_4999_cd_oap2,49.99,5250.0,2026-04-16 13:30:31.591
2060302,55210683,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 13:31:27.163
2062602,14568516,ape_4999_cd_oap_month2,49.99,5000.0,2026-04-16 13:32:32.266
2060302,54937851,ape_9999_cd_oap2,99.99,10500.0,2026-04-16 13:33:05.902
