"活动 ID","活动名称","服务器（组）","是否跨服排名","是否跨服","活动开始时间","活动结束时间","活动持续时长","最后操作人","最后更新时间","状态"
7379	,情人节-限时抢购-S3-5-通用皮（3期	,"1组 (2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2038602, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054002, 2054202, 2055302, 2055802, 2056102, 2058302, 2058402, 2058802, 2060302, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.03.02 00:00:00	,2026.03.03 00:00:00	,24h	,龚亮	,2026.02.11 08:16:25	,部署申请	
5018	,通用-2025机甲gacha	,"2006102, 2006402, 2006702, 2007202, 2008502, 2010302, 2012102, 2012402, 2013402, 2013602, 2014502, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2023502, 2024402, 2024502, 2024702, 2025502, 2027002, 2028602, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2036102, 2036502, 2037402, 2038602, 2039302, 2039502, 2041002, 2041802, 2041902, 2043002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2051402, 2051602, 2052502, 2052702, 2053802, 2054202, 2054302, 2054402, 2055302, 2055402, 2055802, 2056102, 2056402, 2057302, 2057402, 2057702, 2057902, 2058302, 2058402, 2058802, 2060302, 2060902, 2061102, 2061402, 2061602, 2062402, 2062602, 2062702, 2063202, 2064602, 2064902, 2066102, 2068602, 2069102, 2069702, 2070702, 2071202, 2072202, 2072602, 2072702, 2073102, 2073202, 2073702, 2074202, 2074602, 2074702, 2075202, 2075802, 2076102, 2076902, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2080002, 2080102, 2080202, 2080302, 2080402, 2080502, 2080602, 2080702, 2080802, 2080902, 2081002, 2081102, 2081402, 2081802, 2082102, 2082402, 2082502, 2082602, 2082702, 2082802, 2082902, 2083002, 2083102, 2083202, 2083302, 2083402, 2083502, 2083602, 2083702, 2083802, 2083902, 2084002, 2084102, 2084202, 2084302, 2084402, 2084502, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2604502, 2604602, 2604702"	,否	,单服	,2025.07.12 00:00:00	,2025.07.17 00:00:00	,120h	,同步项目组状态	,2025.07.17 00:00:16	,已下线	
4798	,深海节预购连锁礼包_schema6	,"2006502, 2010102, 2015702, 2022002, 2029902, 2032302, 2051002, 2054002, 2054402, 2064602, 2067602, 2600202"	,否	,单服	,2025.06.19 00:00:00	,2025.07.16 00:00:00	,648h	,同步项目组状态	,2025.07.16 00:00:09	,已下线	
4822	,节日大富翁进度活动	,"2006502, 2010102, 2015702, 2022002, 2029902, 2032302, 2051002, 2054002, 2054402, 2064602, 2067602, 2600202"	,否	,单服	,2025.06.19 00:00:00	,2025.07.16 00:00:00	,648h	,同步项目组状态	,2025.07.16 00:00:09	,已下线	
4828	,深海节-节日手札	,"2006502, 2010102, 2015702, 2022002, 2029902, 2032302, 2051002, 2054002, 2054402, 2064602, 2067602, 2600202"	,否	,单服	,2025.06.19 00:00:00	,2025.07.16 00:00:00	,648h	,同步项目组状态	,2025.07.16 00:00:09	,已下线	
4996	,S300商店对应消耗活动-英雄	,"1组 (2006102, 2031402, 2044602, 2051302, 2051602, 2600202, 2603602)"	,是	,跨服	,2025.07.15 00:00:00	,2025.07.16 00:00:00	,24h	,同步项目组状态	,2025.07.16 00:00:09	,已下线	
5015	,节日通用2025-七日-新版	,"2006502, 2010102, 2012302, 2015702, 2022002, 2026002, 2029902, 2054002, 2059802, 2065002, 2070002, 2600202"	,否	,单服	,2025.07.09 00:00:00	,2025.07.16 00:00:00	,168h	,同步项目组状态	,2025.07.16 00:00:09	,已下线	
5017	,通用-2025机甲gacha	,"2006502, 2010102, 2012302, 2015702, 2022002, 2026002, 2029902, 2054002, 2059802, 2065002, 2070002, 2600202"	,否	,单服	,2025.07.11 00:00:00	,2025.07.16 00:00:00	,120h	,同步项目组状态	,2025.07.16 00:00:09	,已下线	
5028	,S300商店对应消耗活动-机甲	,"15组 (2023502, 2025502, 2061102, 2061402, 2062702, 2064902, 2069702), (2007202, 2014502, 2024702, 2053802, 2055302, 2060902, 2070002), (2012302, 2030002, 2043802, 2060302, 2061602, 2062402, 2069102), (2016902, 2047102, 2054402, 2055402, 2055802, 2057702, 2070702), (2013402, 2017802, 2026002, 2039302, 2052502, 2054302, 2600502), (2006502, 2027002, 2037402, 2039502, 2050502, 2057302, 2603702), (2015702, 2024402, 2051002, 2052702, 2056402, 2062602, 2600602), (2006702, 2018202, 2018502, 2028602, 2041802, 2043002, 2049702), (2012102, 2018602, 2033902, 2051402, 2057402, 2058402, 2063202), (2006402, 2008502, 2030502, 2032002, 2058302, 2058802, 2065002), (2033202, 2038602, 2047502, 2056102, 2064602, 2068602, 2071202), (2010302, 2019202, 2021902, 2022002, 2029902, 2046502, 2059802), (2010102, 2013602, 2024502, 2032402, 2036502, 2054202, 2066102), (2012402, 2036102, 2041002, 2041902, 2050802, 2054002, 2057902), (2072202, 2072602, 2072702, 2073102, 2073202)"	,是	,跨服	,2025.07.15 00:00:00	,2025.07.16 00:00:00	,24h	,同步项目组状态	,2025.07.16 00:00:09	,已下线	
4966	,S300商店-普通商店	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.15 00:00:00	,192h	,同步项目组状态	,2025.07.15 00:00:08	,已下线	
5027	,S300商店对应消耗活动-英雄	,"15组 (2023502, 2025502, 2061102, 2061402, 2062702, 2064902, 2069702), (2007202, 2014502, 2024702, 2053802, 2055302, 2060902, 2070002), (2012302, 2030002, 2043802, 2060302, 2061602, 2062402, 2069102), (2016902, 2047102, 2054402, 2055402, 2055802, 2057702, 2070702), (2013402, 2017802, 2026002, 2039302, 2052502, 2054302, 2600502), (2006502, 2027002, 2037402, 2039502, 2050502, 2057302, 2603702), (2015702, 2024402, 2051002, 2052702, 2056402, 2062602, 2600602), (2006702, 2018202, 2018502, 2028602, 2041802, 2043002, 2049702), (2012102, 2018602, 2033902, 2051402, 2057402, 2058402, 2063202), (2006402, 2008502, 2030502, 2032002, 2058302, 2058802, 2065002), (2033202, 2038602, 2047502, 2056102, 2064602, 2068602, 2071202), (2010302, 2019202, 2021902, 2022002, 2029902, 2046502, 2059802), (2010102, 2013602, 2024502, 2032402, 2036502, 2054202, 2066102), (2012402, 2036102, 2041002, 2041902, 2050802, 2054002, 2057902), (2072202, 2072602, 2072702, 2073102, 2073202)"	,是	,跨服	,2025.07.14 00:00:00	,2025.07.15 00:00:00	,24h	,同步项目组状态	,2025.07.15 00:00:08	,已下线	
4995	,S300商店对应消耗活动-机甲	,"1组 (2006102, 2031402, 2044602, 2051302, 2051602, 2600202, 2603602)"	,是	,跨服	,2025.07.14 00:00:00	,2025.07.15 00:00:00	,24h	,同步项目组状态	,2025.07.15 00:00:08	,已下线	
4967	,S300商店-折扣商店	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4970	,跨服wonder - 主活动	,"3组 (2082102, 2604002), (2079102, 2079302, 2079402), (2081402, 2081802)"	,是	,跨服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4979	,S300商店对应消耗活动-混合	,"1组 (2000202, 2000302)"	,是	,跨服	,2025.07.13 00:00:00	,2025.07.14 00:00:00	,24h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4980	,S300全猿福利	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4981	,S300新人累充重置	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4982	,S300拉力赛BP+开箱	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4983	,S300赛车活动	,"1组 (2000202, 2000302)"	,是	,跨服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4984	,S300赛车活动	,"1组 (2000202, 2000302)"	,是	,跨服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4985	,S300一次性周卡1	,"2000302, 2000202"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4986	,S300一次性周卡2	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4988	,S300一次性周卡3	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4789	,KVK主活动	,"1组 (2082402, 2082502, 2082602, 2082702, 2082802, 2082902)"	,是	,跨服	,2025.06.16 00:00:00	,2025.07.14 00:00:00	,672h	,同步项目组状态	,2025.07.14 00:00:31	,已结束	
4942	,跨服wonder - 主活动	,"53组 (2006102, 2016902, 2037402), (2006402, 2012302, 2041902), (2006502, 2017802, 2054302), (2006702, 2015702), (2007202, 2039502), (2008502, 2054202), (2010102, 2010302, 2600602), (2012102, 2051402, 2052502), (2012402, 2036502, 2600502), (2013402, 2018602, 2019202), (2013602, 2053802), (2014502, 2039302), (2018202, 2052702, 2054002), (2018502, 2022002, 2051302), (2023502, 2036102, 2043802), (2024402, 2025502, 2029902), (2024502, 2026002, 2028602), (2024702, 2027002, 2600202), (2030002, 2032002, 2032402), (2030502, 2031402, 2033202), (2033902, 2051602), (2038602, 2041802, 2043002), (2021902, 2041002), (2044602, 2049702, 2051002), (2046502, 2047502, 2050802), (2047102, 2050502, 2603702), (2054402, 2055302, 2063202), (2055402, 2060902, 2062402), (2055802, 2062602, 2064602), (2056102, 2058802, 2061102), (2056402, 2061602, 2062702), (2057302, 2069702, 2071202), (2057402, 2057902, 2060302), (2057702, 2058302, 2058402), (2059802, 2069102), (2061402, 2064902, 2065002), (2066102, 2603602), (2068602, 2070002, 2070702), (2072202, 2072702, 2073702), (2072602, 2073102, 2076102), (2074202, 2074602), (2073202, 2074702), (2075202, 2075802, 2603302), (2076902, 2077002, 2078702), (2077102, 2077702, 2078402), (2080002, 2080202, 2080402), (2080102, 2080302, 2080502), (2080602, 2081002, 2081102), (2080702, 2080802, 2080902), (2082402, 2082502, 2082702), (2082602, 2082802, 2082902), (2083102, 2083202, 2604402), (2083002, 2083302, 2083402)"	,是	,跨服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4964	,S300任务系统（生命周期）-72修复任务版本	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4965	,S300赠礼系统（生命周期）	,"2000202, 2000302"	,是	,单服	,2025.07.07 00:00:00	,2025.07.14 00:00:00	,168h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
4994	,S300商店对应消耗活动-英雄	,"1组 (2006102, 2031402, 2044602, 2051302, 2051602, 2600202, 2603602)"	,是	,跨服	,2025.07.13 00:00:00	,2025.07.14 00:00:00	,24h	,同步项目组状态	,2025.07.14 00:00:31	,已下线	
5014	,节日通用2025-七日-新版	,2000302	,否	,单服	,2025.07.08 00:00:00	,2025.07.13 00:00:00	,120h	,同步项目组状态	,2025.07.13 00:00:08	,已下线	
4943	,最强猴子（Shema3版）	,"9组 (2083602, 2083702, 2083902), (2083802, 2084002, 2084102), (2084202, 2084302, 2084602), (2084402, 2084502, 2084702), (2084802, 2085002), (2084902, 2085102), (2085202, 2085302, 2605002), (2604602, 2604702, 2604902), (2083502, 2604502, 2604802)"	,是	,跨服	,2025.07.07 00:00:00	,2025.07.13 00:00:00	,144h	,同步项目组状态	,2025.07.13 00:00:08	,已结束	
4975	,S300商店对应消耗活动-军备	,"1组 (2000202, 2000302)"	,是	,跨服	,2025.07.12 00:00:00	,2025.07.13 00:00:00	,24h	,同步项目组状态	,2025.07.13 00:00:08	,已下线	
4932	,节日累充-2025深海节	,"2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2036102, 2036502, 2037402, 2038602, 2039302, 2039502, 2041002, 2041802, 2041902, 2043002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2051402, 2051602, 2052502, 2052702, 2053802, 2054002, 2054202, 2054302, 2054402, 2055302, 2055402, 2055802, 2056102, 2056402, 2057302, 2057402, 2057702, 2057902, 2058302, 2058402, 2058802, 2059802, 2060302, 2060902, 2061102, 2061402, 2061602, 2062402, 2062602, 2062702, 2063202, 2064602, 2064902, 2065002, 2066102, 2068602, 2069102, 2069702, 2070002, 2070702, 2071202, 2072202, 2072602, 2072702, 2073102, 2073202, 2073702, 2074202, 2074602, 2074702, 2075202, 2075802, 2076102, 2076902, 2077002, 2077102, 2077702, 2078402, 2078702, 2078802, 2078902, 2079002, 2079102, 2079202, 2079302, 2079402, 2079502, 2079602, 2079702, 2079802, 2079902, 2080002, 2080102, 2080202, 2080302, 2080402, 2080502, 2080602, 2080702, 2080802, 2080902, 2081002, 2081102, 2081202, 2081302, 2081402, 2081502, 2081602, 2081702, 2081802, 2081902, 2082002, 2082102, 2082202, 2082302, 2082402, 2082502, 2082602, 2082702, 2082802, 2082902, 2083002, 2083102, 2083202, 2083302, 2083402, 2083502, 2083602, 2083702, 2083802, 2083902, 2084002, 2084102, 2084202, 2084302, 2084402, 2084502, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2603802, 2603902, 2604002, 2604102, 2604202, 2604302, 2604402, 2604502, 2604602, 2604702"	,否	,单服	,2025.07.04 00:00:00	,2025.07.09 00:00:00	,120h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
4941	,深海节-组件gacha-累计任务	,"2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2036102, 2036502, 2037402, 2038602, 2039302, 2039502, 2041002, 2041802, 2041902, 2043002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2051402, 2051602, 2052502, 2052702, 2053802, 2054002, 2054202, 2054302, 2054402, 2055302, 2055402, 2055802, 2056102, 2056402, 2057302, 2057402, 2057702, 2057902, 2058302, 2058402, 2058802, 2059802, 2060302, 2060902, 2061102, 2061402, 2061602, 2062402, 2062602, 2062702, 2063202, 2064602, 2064902, 2065002, 2066102, 2068602, 2069102, 2069702, 2070002, 2070702, 2071202, 2072202, 2072602, 2072702, 2073102, 2073202, 2073702, 2074202, 2074602, 2074702, 2075202, 2075802, 2076102, 2076902, 2077002, 2077102, 2077702, 2078402, 2078702, 2078802, 2078902, 2079002, 2079102, 2079202, 2079302, 2079402, 2079502, 2079602, 2079702, 2079802, 2079902, 2080002, 2080102, 2080202, 2080302, 2080402, 2080502, 2080602, 2080702, 2080802, 2080902, 2081002, 2081102, 2081202, 2081302, 2081402, 2081502, 2081602, 2081702, 2081802, 2081902, 2082002, 2082102, 2082202, 2082302, 2082402, 2082502, 2082602, 2082702, 2082802, 2082902, 2083002, 2083102, 2083202, 2083302, 2083402, 2083502, 2083602, 2083702, 2083802, 2083902, 2084002, 2084102, 2084202, 2084302, 2084402, 2084502, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2603802, 2603902, 2604002, 2604102, 2604202, 2604302, 2604402, 2604502, 2604602, 2604702"	,否	,单服	,2025.07.04 00:00:00	,2025.07.12 00:00:00	,192h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
4960	,节日通用-强消耗-schema6	,"8组 (2012402, 2016902, 2018502, 2024402, 2032002, 2044602, 2051302, 2052702, 2058302, 2060302, 2060902, 2600502), (2041902, 2047502, 2050802, 2051602, 2055302, 2055402, 2056102, 2057902, 2058402, 2058802, 2063202, 2068602), (2007202, 2010302, 2018202, 2027002, 2030502, 2039302, 2047102, 2052502, 2054202, 2062402, 2069702), (2006702, 2008502, 2013402, 2013602, 2030002, 2031402, 2038602, 2041802, 2043002, 2055802, 2057402), (2006102, 2014502, 2021902, 2041002, 2051402, 2053802, 2054302, 2056402, 2061602, 2062702, 2600602, 2603602), (2006402, 2012102, 2023502, 2024702, 2028602, 2033902, 2043802, 2049702, 2057702, 2066102, 2071202), (2017802, 2018602, 2024502, 2032402, 2033202, 2036102, 2054402, 2057302, 2062602, 2064602, 2069102, 2070702), (2019202, 2025502, 2036502, 2037402, 2039502, 2046502, 2050502, 2051002, 2061102, 2061402, 2064902, 2603702)"	,是	,跨服	,2025.07.08 00:00:00	,2025.07.12 00:00:00	,96h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
4974	,S300商店对应消耗活动-装备	,"1组 (2000202, 2000302)"	,是	,跨服	,2025.07.11 00:00:00	,2025.07.12 00:00:00	,24h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
4976	,节日通用自选周卡（新版-深海节）	,"2006102, 2006402, 2006702, 2007202, 2008502, 2010302, 2012102, 2012402, 2013402, 2013602, 2014502, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2023502, 2024402, 2024502, 2024702, 2025502, 2027002, 2028602, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2036102, 2036502, 2037402, 2038602, 2039302, 2039502, 2041002, 2041802, 2041902, 2043002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2051402, 2051602, 2052502, 2052702, 2053802, 2054202, 2054302, 2054402, 2055302, 2055402, 2055802, 2056102, 2056402, 2057302, 2057402, 2057702, 2057902, 2058302, 2058402, 2058802, 2060302, 2060902, 2061102, 2061402, 2061602, 2062402, 2062602, 2062702, 2063202, 2064602, 2064902, 2066102, 2068602, 2069102, 2069702, 2070702, 2071202, 2072202, 2072602, 2072702, 2073102, 2073202, 2073702, 2074202, 2074602, 2074702, 2075202, 2075802, 2076102, 2076902, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2080002, 2080102, 2080202, 2080302, 2080402, 2080502, 2080602, 2080702, 2080802, 2080902, 2081002, 2081102, 2081402, 2081802, 2082102, 2082402, 2082502, 2082602, 2082702, 2082802, 2082902, 2083002, 2083102, 2083202, 2083302, 2083402, 2083502, 2083602, 2083702, 2083802, 2083902, 2084002, 2084102, 2084202, 2084302, 2084402, 2084502, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2604502, 2604602, 2604702"	,否	,单服	,2025.07.07 00:00:00	,2025.07.12 00:00:00	,120h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
4978	,节日通用-强消耗-schema3-5	,"6组 (2072202, 2072602, 2073102, 2073702, 2075802, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302), (2072702, 2073202, 2074202, 2074602, 2074702, 2075202, 2077002, 2079402, 2082902, 2084102, 2604402), (2080002, 2080202, 2080402, 2080502, 2080602, 2081102, 2082502, 2082602, 2082802, 2083002, 2603302), (2081002, 2081402, 2081802, 2082102, 2082402, 2083102, 2083202, 2083302, 2083402, 2084002, 2084502), (2080102, 2080302, 2080802, 2082702, 2083602, 2083702, 2083802, 2083902, 2084202, 2084302, 2084402), (2076102, 2076902, 2080702, 2080902, 2083502, 2604002, 2604502, 2604602, 2604702)"	,是	,跨服	,2025.07.08 00:00:00	,2025.07.12 00:00:00	,96h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
5010	,深海节通用-wonder巨猿	,"2000308, 2001008, 2001508, 2006102, 2006402, 2006702, 2007202, 2008502, 2010302, 2010308, 2012102, 2012402, 2013402, 2013602, 2014502, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2023502, 2024402, 2024502, 2024702, 2025502, 2027002, 2028602, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2036102, 2036502, 2037402, 2038602, 2039302, 2039502, 2041002, 2041802, 2041902, 2043002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2051402, 2051602, 2052502, 2052702, 2053802, 2054202, 2054302, 2054402, 2055302, 2055402, 2055802, 2056102, 2056402, 2057302, 2057402, 2057702, 2057902, 2058302, 2058402, 2058802, 2060302, 2060902, 2061102, 2061402, 2061602, 2062402, 2062602, 2062702, 2063202, 2064602, 2064902, 2066102, 2068602, 2069102, 2069702, 2070702, 2071202, 2072202, 2072602, 2072702, 2073102, 2073202, 2073702, 2074202, 2074602, 2074702, 2075202, 2075802, 2076102, 2076902, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2080002, 2080102, 2080202, 2080302, 2080402, 2080502, 2080602, 2080702, 2080802, 2080902, 2081002, 2081102, 2081402, 2081802, 2082102, 2082402, 2082502, 2082602, 2082702, 2082802, 2082902, 2083002, 2083102, 2083202, 2083302, 2083402, 2083502, 2083602, 2083702, 2083802, 2083902, 2084002, 2084102, 2084202, 2084302, 2084402, 2084502, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2604502, 2604602, 2604702"	,否	,单服	,2025.07.09 00:00:00	,2025.07.12 00:00:00	,72h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
4931	,深海节-组件gacha	,"1组 (2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2036102, 2036502, 2037402, 2038602, 2039302, 2039502, 2041002, 2041802, 2041902, 2043002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2051402, 2051602, 2052502, 2052702, 2053802, 2054002, 2054202, 2054302, 2054402, 2055302, 2055402, 2055802, 2056102, 2056402, 2057302, 2057402, 2057702, 2057902, 2058302, 2058402, 2058802, 2059802, 2060302, 2060902, 2061102, 2061402, 2061602, 2062402, 2062602, 2062702, 2063202, 2064602, 2064902, 2065002, 2066102, 2068602, 2069102, 2069702, 2070002, 2070702, 2071202, 2072202, 2072602, 2072702, 2073102, 2073202, 2073702, 2074202, 2074602, 2074702, 2075202, 2075802, 2076102, 2076902, 2077002, 2077102, 2077702, 2078402, 2078702, 2078802, 2078902, 2079002, 2079102, 2079202, 2079302, 2079402, 2079502, 2079602, 2079702, 2079802, 2079902, 2080002, 2080102, 2080202, 2080302, 2080402, 2080502, 2080602, 2080702, 2080802, 2080902, 2081002, 2081102, 2081202, 2081302, 2081402, 2081502, 2081602, 2081702, 2081802, 2081902, 2082002, 2082102, 2082202, 2082302, 2082402, 2082502, 2082602, 2082702, 2082802, 2082902, 2083002, 2083102, 2083202, 2083302, 2083402, 2083502, 2083602, 2083702, 2083802, 2083902, 2084002, 2084102, 2084202, 2084302, 2084402, 2084502, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2603802, 2603902, 2604002, 2604102, 2604202, 2604302, 2604402, 2604502, 2604602, 2604702)"	,是	,跨服	,2025.07.04 00:00:00	,2025.07.12 00:00:00	,192h	,同步项目组状态	,2025.07.12 00:00:14	,已下线	
